9.2949 	INFO 	Loaded monitor calibration from ['2024_08_09 13:47']
9.3066 	WARNING 	User requested fullscreen with size [1920 1080], but screen is actually [1440, 900]. Using actual size
9.6501 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x7f931c102f10>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x7f931c102eb0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x7f931c102ca0>, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7f931b706190>, multiSample=False, name='window1', numSamples=2, pos=[360.0, 225.0], screen=0, size=array([2880, 1800]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
9.6502 	EXP 	window1: backgroundImage = ''
9.6502 	EXP 	window1: backgroundFit = 'none'
9.6505 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x7f931baff070>
9.6509 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x7f931baff070>
9.6545 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x7f931baff070>
9.6553 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x7f931baff070>
9.7119 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x7f931baff070>
9.7121 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x7f931baff070>
9.7130 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x7f931baff070>
9.7138 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x7f931baff070>
9.7364 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
9.7364 	EXP 	window1: recordFrameIntervals = False
10.0176 	EXP 	window1: recordFrameIntervals = True
10.2179 	EXP 	Screen (0) actual frame rate measured at 120.30Hz
10.2179 	EXP 	window1: recordFrameIntervals = False
10.2190 	EXP 	window1: mouseVisible = False
13.3372 	INFO 	keyboard.Keyboard is using iohub backend.
13.3373 	INFO 	keyboard.Keyboard is using iohub backend.
13.3385 	INFO 	keyboard.Keyboard is using iohub backend.
13.3386 	INFO 	keyboard.Keyboard is using iohub backend.
13.3387 	EXP 	experiment: status = STARTED
13.3394 	EXP 	window1: mouseVisible = False
13.4023 	EXP 	Created text_norm = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_norm', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='norm', win=Window(...), wrapWidth=1.8)
13.4026 	EXP 	window1: mouseVisible = False
